Country,Location,Industry_Sector,Gender,Employee_Type,Critical_Risk,Description,Month,Weekday,Potential_Accident_Level
Country_03,Local_02,Others,Female,Third Party,Chemical Exposure,A cleaning crew member was exposed to cleaning chemicals while working in the plant's restroom.  She experienced some skin irritation and was treated by on-site medical personnel. The incident highlighted the need for improved ventilation and PPE protocols for cleaning staff.,August,Monday,2
Country_01,Local_06,Mining,Male,Employee,Ergonomic,An employee experienced back pain after lifting a heavy box improperly. He received medical attention and was advised to follow proper lifting techniques. The incident prompted a review of ergonomic practices in the warehouse area.,September,Thursday,2
Country_01,Local_01,Mining,Male,Employee,Falling Objects,"While inspecting the roof of the mine shaft, a small rock dislodged and fell, striking the employee's helmet. The helmet protected the employee from serious injury, but they experienced minor neck pain.",January,Monday,2
Country_02,Local_02,Metal,Female,Third Party,Slip/Trip/Fall,"A delivery driver slipped on a wet patch of pavement near the loading dock, twisting their ankle. The driver was wearing appropriate safety footwear, which minimized the severity of the injury.",February,Tuesday,2
Country_03,Local_03,Others,Male,Third Party (Remote),Ergonomic Hazards,"A remote consultant working from a temporary office setup experienced back pain after several hours of working in an improperly adjusted chair. The consultant reported the discomfort, and ergonomic adjustments were made to their workspace.",March,Wednesday,2
Country_01,Local_04,Mining,Female,Employee,Machinery,"An employee's loose clothing became entangled in a conveyor belt.  The safety system immediately stopped the belt, preventing serious injury. The employee sustained minor abrasions to their arm.",April,Thursday,2
Country_02,Local_05,Metal,Male,Employee,Chemical Exposure,A small amount of cleaning solution splashed into an employee's eye during routine maintenance. The employee immediately flushed their eye at the eyewash station and experienced minor irritation.,May,Friday,2
Country_03,Local_06,Others,Female,Third Party,Electrical Hazards,"A contractor working on electrical wiring received a minor shock when they accidentally touched a live wire. The contractor was wearing appropriate protective gear, which limited the severity of the shock.",June,Saturday,2
Country_01,Local_07,Mining,Male,Employee,Confined Space,"An employee entering a confined space experienced slight dizziness due to inadequate ventilation. The employee was immediately retrieved from the space, and ventilation was improved before work resumed.",July,Sunday,2
Country_02,Local_08,Metal,Female,Third Party (Remote),Working at Height,"A remote technician installing equipment on a rooftop nearly dropped a tool. The technician was using a safety harness and lanyard, which prevented the tool from falling and potentially causing injury.",August,Monday,2
Country_03,Local_09,Others,Male,Employee,Noise Exposure,An employee working in a noisy area for a short period without hearing protection experienced temporary ringing in their ears. The employee was reminded to wear hearing protection in designated areas.,September,Tuesday,2
Country_01,Local_10,Mining,Female,Third Party,Traffic Management,"A delivery truck driver nearly backed into a pedestrian in the plant parking lot. The near miss highlighted the need for improved traffic management procedures, which were subsequently implemented.",October,Wednesday,2
Country_02,Local_11,Metal,Male,Employee,Manual Handling,An employee strained their back while lifting a heavy box improperly. The employee received training on proper lifting techniques to prevent future incidents.,November,Thursday,2
Country_03,Local_12,Others,Female,Third Party (Remote),Fire Hazards,"A small fire started in a waste bin due to improper disposal of flammable materials. The fire was quickly extinguished with a fire extinguisher, and no injuries were reported.  New waste disposal procedures were implemented.",December,Friday,2
Country_01,Local_03,Mining,Male,Third Party,Others,"During maintenance operations in the processing plant, a contractor was adjusting a valve on a pipeline when a sudden pressure surge caused a fitting to loosen.  The escaping steam scalded the contractor's left forearm. The contractor was wearing appropriate PPE, including gloves, but the steam penetrated the glove material.",March,Thursday,2
Country_02,Local_06,Metals,Female,Employee,Projection,"While operating a grinding machine, a piece of metal debris ejected from the machine and struck the operator in the face. The operator was wearing safety glasses, which prevented serious eye injury, but resulted in a minor cut to the cheek. The incident prompted a review of the machine's safety guards and operating procedures.",May,Friday,2
